close,volume,date,high,low
461822545.8715569,360362481128347.8,2023-06-23 23:59:59.999000+00:00,472625258.0208369,446746018.0144065
459614278.24171925,182767633789889.8,2023-06-24 23:59:59.999000+00:00,463457668.45532393,455724340.7704269
457032546.86714834,191127428638937.34,2023-06-25 23:59:59.999000+00:00,467025250.62517405,456292997.5631358
455469240.0580246,247305070960155.75,2023-06-26 23:59:59.999000+00:00,461041796.7148233,450830813.25875515
459954199.85314286,247347566306097.28,2023-06-27 23:59:59.999000+00:00,463465153.6369185,455238625.24482185
450964805.11997765,218397653684954.84,2023-06-28 23:59:59.999000+00:00,460180760.29086024,448467973.2394631
458753409.93903434,197617384644953.03,2023-06-29 23:59:59.999000+00:00,462812273.35491836,450640232.5390578
458387002.44666374,397690917320379.56,2023-06-30 23:59:59.999000+00:00,470795554.5298525,445574281.4590125
460083966.24535674,136665291242261.27,2023-07-01 23:59:59.999000+00:00,460854183.79520005,456155224.4679033
459089657.2354309,158425767372665.34,2023-07-02 23:59:59.999000+00:00,462718393.9223518,455179920.6561092
469352780.78139204,228967603734783.5,2023-07-03 23:59:59.999000+00:00,472063101.97264034,458583595.9279673
462279274.2871992,192966385891558.06,2023-07-04 23:59:59.999000+00:00,471508449.08981097,460287598.72583103
460179333.31852245,187473966634566.6,2023-07-05 23:59:59.999000+00:00,463344467.8313533,454896159.73163384
454513178.6734761,318747319856980.75,2023-07-06 23:59:59.999000+00:00,473689091.2821036,453767294.13235414
460040315.50757706,203399837118078.16,2023-07-07 23:59:59.999000+00:00,461274214.54217184,452506447.9058373
459286421.5129444,113854947029978.08,2023-07-08 23:59:59.999000+00:00,460528094.27777314,456066355.9781669
456648642.5527396,119827883475985.78,2023-07-09 23:59:59.999000+00:00,461334001.33022714,456113966.5382645
461901537.5461417,224428396876980.75,2023-07-10 23:59:59.999000+00:00,471055473.45576745,453828948.795237
463667661.5366087,184564189800351.38,2023-07-11 23:59:59.999000+00:00,466629405.81096125,460174245.7648252
453899235.1305639,224467174268180.53,2023-07-12 23:59:59.999000+00:00,468738435.2234981,451309553.1830947
471048241.4686192,353751598019535.75,2023-07-13 23:59:59.999000+00:00,475457476.94854504,452925680.9212272
455102037.31874233,313042502330304.56,2023-07-14 23:59:59.999000+00:00,471902051.65826875,448852718.7906674
454527999.67473537,120199051340356.02,2023-07-15 23:59:59.999000+00:00,456207939.97945225,454042741.63655394
452462724.30238235,127774016738186.97,2023-07-16 23:59:59.999000+00:00,456654723.6635301,451435324.7639395
451715053.881944,198044589411278.62,2023-07-17 23:59:59.999000+00:00,454927714.65516543,444265196.7730931
447559987.7667241,196877178335644.62,2023-07-18 23:59:59.999000+00:00,452566733.7077645,442514412.14304876
448697676.27820045,181819278322633.84,2023-07-19 23:59:59.999000+00:00,453377552.1571671,446593744.55498177
448548598.5670486,219822633642035.3,2023-07-20 23:59:59.999000+00:00,452306096.6202847,445789081.9209434
449927702.54402614,165204718592668.34,2023-07-21 23:59:59.999000+00:00,451415349.191739,447268862.6958462
447867650.0835234,118440816547502.08,2023-07-22 23:59:59.999000+00:00,451174375.9128288,446247753.8375025
452572253.4019493,138701869040712.28,2023-07-23 23:59:59.999000+00:00,456274439.1557976,447412204.94164807
438586620.993075,231604669622670.9,2023-07-24 23:59:59.999000+00:00,452705462.36464924,435031974.98885995
439251986.99084973,154318918461227.78,2023-07-25 23:59:59.999000+00:00,441133093.1009805,435630414.0467023
440961262.26764023,202851761296797.7,2023-07-26 23:59:59.999000+00:00,445401852.9935933,437596644.15847814
440817446.01571447,161795291654042.4,2023-07-27 23:59:59.999000+00:00,443882393.51246345,438534608.02624494
442928608.30582845,169299127339063.38,2023-07-28 23:59:59.999000+00:00,445064568.52266026,440399046.4084671
443497739.9059333,97920801347012.47,2023-07-29 23:59:59.999000+00:00,444100893.9225818,442096522.70202583
441901152.3945182,131106231858620.19,2023-07-30 23:59:59.999000+00:00,444800741.1839336,439004649.6899304
441469113.7103562,175955293117096.94,2023-07-31 23:59:59.999000+00:00,445630541.9615138,439548867.0695731
449006967.8915723,276059536895131.2,2023-08-01 23:59:59.999000+00:00,449006967.8915723,433929678.765735
443896890.1906285,290705589523497.06,2023-08-02 23:59:59.999000+00:00,453731669.7193091,439713413.209653
442576438.98456347,194610703152806.28,2023-08-03 23:59:59.999000+00:00,445097263.4595095,439985856.21786547
440556804.55051327,182566566717367.44,2023-08-04 23:59:59.999000+00:00,443363643.65190506,437711248.19435346
440072433.34822327,99984385508268.61,2023-08-05 23:59:59.999000+00:00,440986751.79596615,438794611.49726605
440563593.9392312,110158658398237.27,2023-08-06 23:59:59.999000+00:00,441869217.02519524,438886090.6571633
444686628.5105617,206586903804005.47,2023-08-07 23:59:59.999000+00:00,445055550.5609568,436841037.82495135
452784372.51912385,267514767250182.2,2023-08-08 23:59:59.999000+00:00,458341778.5086301,443200177.94790006
449744976.8619317,279584150369336.62,2023-08-09 23:59:59.999000+00:00,457202044.530701,446559378.4611454
449179292.52569246,180517910422410.1,2023-08-10 23:59:59.999000+00:00,450098510.2833617,446723087.5380862
450477363.32111406,155607266377724.1,2023-08-11 23:59:59.999000+00:00,451307115.74458647,447843506.84609616
450757003.0794774,94919554653229.33,2023-08-12 23:59:59.999000+00:00,451510144.33790994,449862467.324899
448721501.831928,112320045932065.3,2023-08-13 23:59:59.999000+00:00,451147276.62367314,448456037.70571166
450888770.7476774,214741139545452.16,2023-08-14 23:59:59.999000+00:00,454087371.5423398,445723524.1036091
446840577.15606225,193804052817410.0,2023-08-15 23:59:59.999000+00:00,450894835.9510819,445451266.21944124
441095318.5267315,228997661170508.7,2023-08-16 23:59:59.999000+00:00,447935410.39017916,441095318.5267315
409853206.0833729,478280801816877.6,2023-08-17 23:59:59.999000+00:00,441796452.1634415,389759256.0923387
399105261.2740026,369300441005465.25,2023-08-18 23:59:59.999000+00:00,412061144.64770603,393069027.20958096
399819949.9166941,162884350642932.75,2023-08-19 23:59:59.999000+00:00,402167798.69270504,395318691.2568979
400318912.9007921,138449448609313.6,2023-08-20 23:59:59.999000+00:00,402339892.6065953,398412114.7006605
400344627.44911224,204389935429603.44,2023-08-21 23:59:59.999000+00:00,401824590.82441586,396126190.34132624
398909103.86245376,222266701172598.94,2023-08-22 23:59:59.999000+00:00,400518822.5502176,391079643.36357576
404431844.94289714,260282212875116.53,2023-08-23 23:59:59.999000+00:00,409867659.5919146,394821633.2722744
398871531.06947136,196947955053669.94,2023-08-24 23:59:59.999000+00:00,404856155.08735967,395101932.00747025
398477238.1056165,189142563866989.62,2023-08-25 23:59:59.999000+00:00,401546111.0373345,394489235.71087503
397877461.7898496,92320635310072.95,2023-08-26 23:59:59.999000+00:00,399390764.89962775,397501369.85675806
399044477.5165691,105766832220358.05,2023-08-27 23:59:59.999000+00:00,400277867.58313125,397214062.17375636
398212853.3775311,168289008210517.2,2023-08-28 23:59:59.999000+00:00,400707266.80838895,395951289.6600812
421517374.012021,448025257518281.06,2023-08-29 23:59:59.999000+00:00,426834983.0840918,395341775.0582686
415558554.1893517,248448892255047.84,2023-08-30 23:59:59.999000+00:00,421803129.98567307,411508798.2181674
395004994.048834,307224466558723.1,2023-08-31 23:59:59.999000+00:00,418095040.32760996,392091233.8246347
393660652.50507754,262135448752881.75,2023-09-01 23:59:59.999000+00:00,398092124.4256909,386947937.7838468
394699304.1095509,154109050034702.44,2023-09-02 23:59:59.999000+00:00,396247756.076925,392933918.4977933
395622515.46492755,136747837032003.55,2023-09-03 23:59:59.999000+00:00,397182063.47937584,393069472.5533808
393178524.9826675,162709669743318.7,2023-09-04 23:59:59.999000+00:00,397482665.4771444,390632551.9947347
394949321.07515347,169020688177465.53,2023-09-05 23:59:59.999000+00:00,395440588.55380327,390234772.4339807
395120736.51962215,195377679443570.94,2023-09-06 23:59:59.999000+00:00,398172463.850997,389725788.1880835
402776461.6952199,170210119791668.22,2023-09-07 23:59:59.999000+00:00,405673123.5245475,392454316.04861456
398472994.337899,166165337914796.25,2023-09-08 23:59:59.999000+00:00,405046559.27371216,394268711.86599874
398319553.7195523,84311929594929.52,2023-09-09 23:59:59.999000+00:00,398724061.74937505,397009292.3491994
395887569.29558563,121508555117960.02,2023-09-10 23:59:59.999000+00:00,399382593.5730654,394390813.53760844
386291469.4604795,223750017382763.34,2023-09-11 23:59:59.999000+00:00,397351637.2375161,382559154.61057633
396713202.3059739,286413060768153.75,2023-09-12 23:59:59.999000+00:00,406174806.0084453,385880727.0349291
402874926.45511293,200754414519778.94,2023-09-13 23:59:59.999000+00:00,404806082.65782535,395936185.7741842
408753510.67977107,212156193358411.38,2023-09-14 23:59:59.999000+00:00,412077518.2448046,401748797.3850348
408895790.9656907,176806325010450.6,2023-09-15 23:59:59.999000+00:00,412457931.64419603,403294613.3187105
408274778.5745095,113747016786425.67,2023-09-16 23:59:59.999000+00:00,411140553.4342902,406824279.59053403
407391465.0019439,104099295368635.4,2023-09-17 23:59:59.999000+00:00,409038769.57009727,406381469.47980773
411551101.2357442,239749421173272.28,2023-09-18 23:59:59.999000+00:00,421472241.2238403,405557414.7915116
418816144.8989228,212389899179313.25,2023-09-19 23:59:59.999000+00:00,422869059.1195937,410390688.01431614
416964688.79008543,204421104262751.28,2023-09-20 23:59:59.999000+00:00,421252866.6183268,412861568.25920445
409354087.7789302,205492346892753.84,2023-09-21 23:59:59.999000+00:00,417069136.5708895,406494600.01047343
408183764.5293895,162998378601099.72,2023-09-22 23:59:59.999000+00:00,410960220.4109459,408183764.5293895
408181017.2057881,113714352753907.9,2023-09-23 23:59:59.999000+00:00,409022525.8691026,407276949.0532952
403700757.94691426,125818278693901.58,2023-09-24 23:59:59.999000+00:00,410279845.6010374,402739172.9946696
405310652.7181716,184467628292946.9,2023-09-25 23:59:59.999000+00:00,406978114.7351098,399926345.32105106
406379162.45202434,153896497658416.78,2023-09-26 23:59:59.999000+00:00,407694566.837473,404287329.49573284
410469929.6179055,181655271953296.53,2023-09-27 23:59:59.999000+00:00,415723165.1820705,406292776.4124514
418129930.20665014,219294546161775.72,2023-09-28 23:59:59.999000+00:00,422666327.1665694,409921169.62116647
416952721.9153585,160913342432620.34,2023-09-29 23:59:59.999000+00:00,421061389.45850915,413267442.4550659
417823366.04428023,82597726121028.05,2023-09-30 23:59:59.999000+00:00,419742669.952642,416600189.34281915
432502208.49970776,147247519190195.4,2023-10-01 23:59:59.999000+00:00,434388358.8368773,417779643.67510957
427883458.78461474,305910893566075.56,2023-10-02 23:59:59.999000+00:00,443463808.5897699,424954680.2177161
428715317.8908709,177300248099665.88,2023-10-03 23:59:59.999000+00:00,431184615.4010742,424852971.9298905
433617646.03817385,174155156914638.97,2023-10-04 23:59:59.999000+00:00,434290107.7001292,425556599.6521647
428760189.0793861,185321154930049.28,2023-10-05 23:59:59.999000+00:00,438897960.07934135,427712290.2836507
437312538.40887576,211008861454992.38,2023-10-06 23:59:59.999000+00:00,442099945.7816418,427545921.7534024
437660585.9829866,102543020422575.2,2023-10-07 23:59:59.999000+00:00,438587789.1967616,436120566.8421454
436071898.2459795,123884452066041.42,2023-10-08 23:59:59.999000+00:00,439746977.609836,434090056.1136181
433290693.6375534,187441919987961.72,2023-10-09 23:59:59.999000+00:00,438400688.7663095,428891865.4307122
430474720.75969934,156663659575312.6,2023-10-10 23:59:59.999000+00:00,436503464.82144153,429242552.8133265
421908748.1307915,214658116111941.06,2023-10-11 23:59:59.999000+00:00,431342608.49221444,417066366.3814143
421233305.23017174,147463968877204.16,2023-10-12 23:59:59.999000+00:00,422664193.0245184,417512298.08350575
421819881.63573706,238750553278154.9,2023-10-13 23:59:59.999000+00:00,425428345.9557563,419333974.33703554
421809372.5119213,84609597826610.33,2023-10-14 23:59:59.999000+00:00,423494194.7362175,421069453.1769305
425955942.00840795,111463065691954.08,2023-10-15 23:59:59.999000+00:00,428528173.29150206,421121389.6596992
447240850.5266831,436530066727718.3,2023-10-16 23:59:59.999000+00:00,462287439.1302941,425487215.5653366
447099145.4739031,233226204823183.25,2023-10-17 23:59:59.999000+00:00,449830665.62601817,441524357.10129625
448268225.4668364,200204020305331.78,2023-10-18 23:59:59.999000+00:00,454220453.3513716,444677449.3663753
455581534.4627198,228626355978515.78,2023-10-19 23:59:59.999000+00:00,457451778.6296987,445185308.5500514
471328130.7679752,341626991960207.5,2023-10-20 23:59:59.999000+00:00,477568030.0406652,453275188.38243514
475066979.26178664,183258987851760.2,2023-10-21 23:59:59.999000+00:00,480927349.2180416,468133374.5492969
476161196.68353313,165877680078046.75,2023-10-22 23:59:59.999000+00:00,479529248.5134316,471921427.1778162
526138036.4124156,609032057104828.5,2023-10-23 23:59:59.999000+00:00,546520613.4660536,478017016.88415504
538025707.7758471,714659154940822.5,2023-10-24 23:59:59.999000+00:00,557507468.7352031,522961529.4472571
547931822.9571397,400763802713008.1,2023-10-25 23:59:59.999000+00:00,557815130.3234118,535158072.0442818
544019344.2321033,308519080530982.7,2023-10-26 23:59:59.999000+00:00,554806375.7290065,537870627.0036591
539528643.4649757,261493077366014.06,2023-10-27 23:59:59.999000+00:00,545897523.8332717,531306557.0082663
542389014.8222123,161657975654479.47,2023-10-28 23:59:59.999000+00:00,547318358.1982788,538971856.4631561
549677994.372336,177568566847810.44,2023-10-29 23:59:59.999000+00:00,552789625.308295,540129557.0901699
546964068.8385237,273496082644934.7,2023-10-30 23:59:59.999000+00:00,552602648.5366608,541574747.8709786
551876379.6146109,249771555446337.34,2023-10-31 23:59:59.999000+00:00,552695805.1834766,541244311.712409
563742404.7532547,357322204026506.3,2023-11-01 23:59:59.999000+00:00,565009547.3489201,544031188.7013301
553841018.482064,334042605746655.1,2023-11-02 23:59:59.999000+00:00,569025041.8509412,545662063.0112439
541445696.7815715,271995855648364.16,2023-11-03 23:59:59.999000+00:00,553908102.9254566,536596448.0787564
546899880.711358,149051972410854.2,2023-11-04 23:59:59.999000+00:00,549609820.1045872,539643094.0983071
547734490.0989423,193503507428321.44,2023-11-05 23:59:59.999000+00:00,552281845.0047855,539293106.9746082
545749713.6123005,198366924057302.88,2023-11-06 23:59:59.999000+00:00,547663134.7688128,541056836.1669723
554727178.89959,293377253889085.44,2023-11-07 23:59:59.999000+00:00,561528942.3418316,538091270.8594748
557031976.530095,270690225880429.72,2023-11-08 23:59:59.999000+00:00,562292177.0314484,549365398.7618575
576584577.1631789,590042216936732.0,2023-11-09 23:59:59.999000+00:00,593347927.5095701,556047641.6877607
585607305.9539359,356877908431212.06,2023-11-10 23:59:59.999000+00:00,588429592.2814006,570387994.0873815
582846422.0719314,218528223195188.25,2023-11-11 23:59:59.999000+00:00,587068792.1950827,577127760.031017
581433205.038507,181199044166345.84,2023-11-12 23:59:59.999000+00:00,584253268.3663461,577213293.8253245
572462819.8824952,299040089724494.6,2023-11-13 23:59:59.999000+00:00,587035879.5136415,571096873.4647684
549364712.3590107,374165414974665.8,2023-11-14 23:59:59.999000+00:00,577194885.7178086,540372441.2548465
587878240.387965,423036252890918.6,2023-11-15 23:59:59.999000+00:00,589186663.0770955,547353526.2539264
559820446.9625947,403604384215668.25,2023-11-16 23:59:59.999000+00:00,588694455.2870342,550467863.8473169
564478200.9481194,347538820227191.56,2023-11-17 23:59:59.999000+00:00,566140954.0709217,553561401.194577
564308857.6624376,183333580187738.0,2023-11-18 23:59:59.999000+00:00,568220150.7098532,558873470.0980392
576931328.8087062,199220051368228.03,2023-11-19 23:59:59.999000+00:00,578826450.6281997,561669688.1500157
576734747.5589871,322336854591349.3,2023-11-20 23:59:59.999000+00:00,581419736.1000508,569173115.9460585
555685434.7286849,387375686642309.94,2023-11-21 23:59:59.999000+00:00,578936267.8517228,555685434.7286849
586055780.0602255,378546565340400.0,2023-11-22 23:59:59.999000+00:00,591569203.9078056,553469143.8924569
582963555.608009,222523325103104.53,2023-11-23 23:59:59.999000+00:00,585897571.5143771,572827602.6196109
586166625.9068636,358388984102715.94,2023-11-24 23:59:59.999000+00:00,596951056.5366429,582525591.9976705
587355596.569437,141405757442048.53,2023-11-25 23:59:59.999000+00:00,588841788.6056073,584568132.2562767
582528188.3200225,213591746642698.6,2023-11-26 23:59:59.999000+00:00,587447612.601412,577234117.4719093
577640789.7812964,295357500782502.6,2023-11-27 23:59:59.999000+00:00,583775217.286315,568881029.5124139
580786628.7335947,336407282875867.7,2023-11-28 23:59:59.999000+00:00,591729911.5470892,569783040.3830863
585235530.3021797,318172826932078.5,2023-11-29 23:59:59.999000+00:00,591609336.0612608,580144194.555256
